Date,Venue,Group,Participants,Volunteers,"CO2 (kg)","Weight (kg)",Fixed,Repairable,Dead,"Hours Volunteered"
21/10/2016,"ÉCO-QUARTIER ROSEMONT – LA PETITE-PATRIE - 5679,  rue Fullum, Montréal, Québec, H2G 2H6",,10,5,0,0,0,0,0,24
18/10/2016,"Kingston, Richard Mayo Centre",,18,4,0,0,0,0,0,21
16/10/2016,Turin,,0,1,0,0,0,0,0,12
15/10/2016,"Waltham Abbey Library",,6,5,0,0,0,0,0,24
15/10/2016,"Piazza P. Togliatti, 50018 Scandicci (FI)",,11,8,0,0,0,0,0,33
15/10/2016,"Wembley, Yellow Pavilion",,25,5,0,0,0,0,0,24
08/10/2016,"East Ham Library",,12,5,0,0,0,0,0,24
08/10/2016,"Ruislip Manor Library",,13,6,0,0,0,0,0,27
06/10/2016,"STPLN Sunday Repair",,0,1,0,0,0,0,0,12
01/10/2016,"Somerset House",,0,1,0,0,0,0,0,12
01/10/2016,Southampton,,6,3,0,0,0,0,0,18
30/09/2016,"3901 Fieldston Road Bronx, NY ",,1,1,0,0,0,0,0,12
25/09/2016,"Taller Humano - Tecnópolis",,35,9,0,0,0,0,0,36
24/09/2016,"Via Enrico Forlanini, 1, 50127 Firenze",,12,9,0,0,0,0,0,36
22/09/2016,"Camden Maiden Lane Estate",,18,4,0,0,0,0,0,21
17/09/2016,"Stoke Newington Library",,33,10,0,0,0,0,0,39
17/09/2016,"Leicester Hackspace",,12,7,0,0,0,0,0,30
17/09/2016,"L'Anfiteatro Martesana, Milan",,8,6,0,0,0,0,0,27
10/09/2016,"Harold Hill Community Centre, Gooshays Drive, Romford",,23,5,0,0,0,0,0,24
03/09/2016,Southampton,,11,4,0,0,0,0,0,21
28/08/2016,"Monticello d'Alba, CN, Italia",,5,5,0,0,0,0,0,24
28/08/2016,"P.za Madama Cristina, Turin",,2,4,0,0,0,0,0,21
21/08/2016,"Taller Humano-Tecnópolis",,32,9,0,0,0,0,0,36
09/08/2016,Tooting,,32,6,0,0,0,0,0,27
06/08/2016,Southampton,,7,4,0,0,0,0,0,21
06/08/2016,"Leicester Hackspace",,4,8,0,0,0,0,0,33
26/07/2016,"Belsize Community Library",,35,9,0,0,0,0,0,36
16/07/2016,Turin,,0,1,0,0,0,0,0,12
09/07/2016,"Sure We Can (Brooklyn, NY)",,45,1,0,0,0,0,0,12
09/07/2016,"Salvation Army, Clements Road, Ilford",,17,5,0,0,0,0,0,24
02/07/2016,Southampton,,7,3,0,0,0,0,0,18
02/07/2016,"Neti - Colegiales",,162,22,0,0,0,0,0,75
26/06/2016,"Bossolasco, CN, Italia",,3,6,0,0,0,0,0,27
25/06/2016,"LabCafe' via Scrosati 9, Lorenteggio",,6,5,0,0,0,0,0,24
25/06/2016,"Leicester Hackspace ",,3,5,0,0,0,0,0,24
25/06/2016,"Barking Learning Centre",,14,6,0,0,0,0,0,27
24/06/2016,"Somerset House Utopia Fair",,57,10,0,0,0,0,0,39
21/06/2016,"Centro Cultural Matienzo - Villa Crespo",,60,10,0,0,0,0,0,39
21/06/2016,Tooting,,18,4,0,0,0,0,0,21
20/06/2016,"3901 Fieldston Road, Bronx, NY",,4,8,0,0,0,0,0,33
12/06/2016,Turin,,0,1,0,0,0,0,0,12
11/06/2016,"London Fields",,21,8,0,0,0,0,0,33
11/06/2016,"P.za Madama Cristina, Turin",,0,1,0,0,0,0,0,12
11/06/2016,"Centre Cívic Fort Pienc",,3,4,0,0,0,0,0,21
11/06/2016,"Centro Metropolitano de Diseño - Barracas",,39,11,0,0,0,0,0,42
11/06/2016," Via Faentina, 43r, 50133 Firenze",,13,8,0,0,0,0,0,33
08/06/2016,"Barcelona, Design week",,7,4,0,0,0,0,0,21
06/06/2016,"Stratford Library, The Grove, Stratford, London, E15 1EL",,14,6,0,0,0,0,0,27
05/06/2016,"Festival Ministerios de Ambiente y Desarrollo Sustentable de Nación - Bernal",,23,6,0,0,0,0,0,27
04/06/2016,Southampton,,6,4,0,0,0,0,0,21
29/05/2016,"P.za Carlo Alberto, Turin",,5,4,0,0,0,0,0,21
28/05/2016,"Barcelona, Festa Verde",,7,2,0,0,0,0,0,15
25/05/2016,"33 Central Park West, New York, NY 10025",,70,5,0,0,0,0,0,24
25/05/2016,"Hornchurch Library, Havering",,14,5,0,0,0,0,0,24
22/05/2016,"Novello, CN, Italia",,9,5,0,0,0,0,0,24
22/05/2016,"MRF,Turin",,0,5,0,0,0,0,0,24
21/05/2016,"The Ideas Hub, Market Road,  Chelmsford",,5,5,0,0,0,0,0,24
18/05/2016,"Basil Jellicoe Hall",,35,6,0,0,0,0,0,27
14/05/2016,"Milan, via Cuccagna 2/4",,8,4,0,0,0,0,0,21
14/05/2016,"Vinovo, CN, Italia",,6,5,0,0,0,0,0,24
14/05/2016,"Shacklewell School",,21,9,0,0,0,0,0,36
14/05/2016,"Leicester Hackspace",,2,3,0,0,0,0,0,18
07/05/2016,Southampton,,4,2,0,0,0,0,0,15
07/05/2016,"Val di Pesa Via Roma, 37, 50026 San Casciano in Val di Pesa (FI)",,12,8,0,0,0,0,0,33
30/04/2016,"Alba, CN, Italia",,7,5,0,0,0,0,0,24
30/04/2016,"Universidad Libre del Ambiente - Córdoba",,20,5,0,0,0,0,0,24
21/04/2016,"3901 Fieldston Road, Bronx, NY 10471",,12,11,0,0,0,0,0,42
20/04/2016,"South London Makerspace",,29,7,0,0,0,0,0,30
17/04/2016,"Milano, viale Bligny 42",,11,6,0,0,0,0,0,27
16/04/2016,"Via Palazzuolo, 8, 50123 Firenze",,8,10,0,0,0,0,0,39
15/04/2016,"Victoria and Albert Museum, Cromwell Road, London, SW7 2RL",,12,3,0,0,0,0,0,18
13/04/2016,"Kentish Town Community Centre",,25,7,0,0,0,0,0,30
09/04/2016,"CheLA - Parque Patricios",,34,11,0,0,0,0,0,42
09/04/2016,"Leicester Hackspace",,10,8,0,0,0,0,0,33
09/04/2016,"Dalston CLR James Library",,30,9,0,0,0,0,0,36
02/04/2016,Southampton,,6,3,0,0,0,0,0,18
29/03/2016,"Primrose Hill Community Centre",,35,10,0,0,0,0,0,39
21/03/2016,Dwaynamics,,34,5,0,0,0,0,0,24
20/03/2016,"Espace Populaire",,11,6,0,0,0,0,0,27
16/03/2016,TripAdvisor,,12,5,0,0,0,0,0,24
12/03/2016,"Arcola Theatre, 24 Ashwin St., London E8 3DL",,20,10,0,0,0,0,0,39
10/03/2016,"Ethical Culture Fieldston School",,7,11,0,0,0,0,0,42
05/03/2016,Southampton,,4,3,0,0,0,0,0,18
05/03/2016,"Leicester Hackspace",,10,10,0,0,0,0,0,39
05/03/2016," Piazza Etrusca, 5, 50061 Compiobbi (FI) ",,22,9,0,0,0,0,0,36
04/03/2016,"London's City Hall",,45,4,0,0,0,0,0,21
29/02/2016,"3901 Fieldston Road, Bronx, NY 10471",,4,8,0,0,0,0,0,33
25/02/2016,"Barcelona, Hangar",,13,2,0,0,0,0,0,15
23/02/2016,"Barcelona, Mobile Social Congress 2016",,0,1,0,0,0,0,0,12
20/02/2016,Tooting,,35,8,0,0,0,0,0,33
14/02/2016,"Centro Cultural Matienzo - Villa Crespo",,62,6,0,0,0,0,0,27
10/02/2016,"Kentish Town Community Centre",,32,9,0,0,0,0,0,36
08/02/2016,"Fab Lab Bariloche ",,0,1,0,0,0,0,0,12
06/02/2016,Southampton,,11,4,0,0,0,0,0,21
06/02/2016,"Chiesa Valdese di Milano, via Sforza 12/a Milano",,15,11,0,0,0,0,0,42
31/01/2016,"3901 Fieldston Road, Bronx, NY 10471",,9,11,0,0,0,0,0,42
25/01/2016,"Abbey Community Centre",,25,6,0,0,0,0,0,27
23/01/2016,"Leicester Hackspace",,4,8,0,0,0,0,0,33
23/01/2016,"Redmond Centre",,28,12,0,0,0,0,0,45
18/01/2016,"Queen's College, Cambridge University",,15,3,0,0,0,0,0,18
16/01/2016,"Via S. Romano, 1, 50135 Firenze",,18,7,0,0,0,0,0,30
11/01/2016,"Brixton Pound Store",,33,8,0,0,0,0,0,33
24/12/2015,"3901 Fieldston Road, Bronx, NY 10471",,10,11,0,0,0,0,0,42
20/12/2015,"Bra, CN, Italia",,9,5,0,0,0,0,0,24
19/12/2015,"Piu' Spazio Quattro, Turin",,0,1,0,0,0,0,0,12
19/12/2015,"Barcelona, Design market",,11,6,0,0,0,0,0,27
15/12/2015,"Kentish Town Community Centre",,35,12,0,0,0,0,0,45
12/12/2015,"Leicester Hackspace",,5,6,0,0,0,0,0,27
05/12/2015,Southampton,,5,4,0,0,0,0,0,21
05/12/2015,"Via Vittorio Emanuele II, 135, 50134 Firenze",,20,8,0,0,0,0,0,33
01/12/2015,"Imperial College London",,40,3,0,0,0,0,0,18
29/11/2015,"Artizan Street Library",,0,1,0,0,0,0,0,12
28/11/2015,"Piu' Spazio Quattro, Turin",,0,1,0,0,0,0,0,12
28/11/2015,"Holy Trinity Church, Tulse Hill",,32,5,0,0,0,0,0,24
28/11/2015,"Via dell’Agnolo, 1/D, 50122 Firenze",,11,7,0,0,0,0,0,30
22/11/2015,"Via CImaros, Turin",,0,1,0,0,0,0,0,12
21/11/2015,"St Mark's Dalston",,46,12,0,0,0,0,0,45
14/11/2015,"Via Panciatichi, 10-14, 50141 Firenze",,2,5,0,0,0,0,0,24
07/11/2015,Southampton,,5,2,0,0,0,0,0,15
31/10/2015,"Piazzale Corvetto Milano",,15,8,0,0,0,0,0,33
31/10/2015,"Alba, CN, Italia",,7,4,0,0,0,0,0,21
31/10/2015,"Friends Meeting House, Leicester",,73,13,0,0,0,0,0,48
20/10/2015,Remakery,,24,8,0,0,0,0,0,33
17/10/2015,"Lingotto Fiere, Torino",,0,1,0,0,0,0,0,12
11/10/2015,"Via Santa Reparata, 12, 50129 Firenze",,18,8,0,0,0,0,0,33
10/10/2015,"Gayton Library",,17,5,0,0,0,0,0,24
07/10/2015,"Harold Hill Salvation Army",,0,1,0,0,0,0,0,12
05/10/2015,"Kentish Town Community Centre",,24,6,0,0,0,0,0,27
03/10/2015,Southampton,,7,2,0,0,0,0,0,15
03/10/2015,"Barcelona, Aula Ambiental Sagrada Familia",,22,7,0,0,0,0,0,30
27/09/2015,"Ponte Amedeo IX Il Beato, Parco Dora, Torino",,7,4,0,0,0,0,0,21
27/09/2015,"Alba, CN, Italia",,9,5,0,0,0,0,0,24
26/09/2015,"leicester hackspace",,9,5,0,0,0,0,0,24
26/09/2015,"Grazebrook School",,15,7,0,0,0,0,0,30
26/09/2015,Tooting,,20,3,0,0,0,0,0,18
19/09/2015,"Pavillions Shopping Centre",,14,8,0,0,0,0,0,33
08/09/2015,"The Old Laundry, Kings Cross",,23,8,0,0,0,0,0,33
05/09/2015,Southampton,,10,3,0,0,0,0,0,18
05/09/2015,"Via Enrico Forlanini 1 Firenze",,20,9,0,0,0,0,0,36
23/08/2015,Remakery,,28,7,0,0,0,0,0,30
22/08/2015,"Leicester Hackspace",,10,4,0,0,0,0,0,21
11/08/2015,"Kentish Town Community Centre",,30,8,0,0,0,0,0,33
01/08/2015,Southampton,,7,2,0,0,0,0,0,15
25/07/2015,"Gayton Library",,10,5,0,0,0,0,0,24
23/07/2015,"Salvation Army, Romford, London",,26,6,0,0,0,0,0,27
18/07/2015,"leicester hackspace",,5,7,0,0,0,0,0,30
12/07/2015,"C.so Svizzera, Turin",,0,1,0,0,0,0,0,12
11/07/2015,"Tooting ",,26,6,0,0,0,0,0,27
11/07/2015,"London Fields",,33,15,0,0,0,0,0,54
04/07/2015,Southampton,,4,3,0,0,0,0,0,18
02/07/2015,Southampton,,6,5,0,0,0,0,0,24
29/06/2015,"Grafton Pub Camden ",,29,16,0,0,0,0,0,57
16/06/2015,"The Machines Room",,3,4,0,0,0,0,0,21
14/06/2015,"Colorno, PR, Italia",,3,4,0,0,0,0,0,21
06/06/2015,Southampton,,11,3,0,0,0,0,0,18
06/06/2015,"Istituto Comprensivo Barsanti, via Lunga 94, Firenze",,10,6,0,0,0,0,0,27
31/05/2015,"Via Mont Pascal 35, Candiolo",,0,1,0,0,0,0,0,12
28/05/2015,"Hornchurch Library, London",,28,5,0,0,0,0,0,24
23/05/2015,"Cuneo, CN, Italia",,7,5,0,0,0,0,0,24
16/05/2015,"leicester hackspace",,3,4,0,0,0,0,0,21
09/05/2015,"Via dell'Agnolo 1/D, Firenze",,30,10,0,0,0,0,0,39
09/05/2015,"The Petchey Academy",,13,8,0,0,0,0,0,33
08/05/2015,"Selfridges London",,0,1,0,0,0,0,0,12
05/05/2015,Athlone,,34,6,0,0,0,0,0,27
01/05/2015,"Selfridges London",,25,4,0,0,0,0,0,21
26/04/2015,Turin,,0,1,0,0,0,0,0,12
26/04/2015,"Espace Populaire",,12,7,0,0,0,0,0,30
25/04/2015,Tooting,,35,5,0,0,0,0,0,24
15/04/2015,"Havering Town Hall",,16,5,0,0,0,0,0,24
12/04/2015,"Corneliano d'Alba, CN, Italia",,8,5,0,0,0,0,0,24
12/04/2015,Milano,,10,4,0,0,0,0,0,21
07/04/2015,"Kentish Town Community Centre",,30,6,0,0,0,0,0,27
28/03/2015,"Biblioteca di Scandicci, via Roma 38, Scandicci",,25,7,0,0,0,0,0,30
21/03/2015,"Holy Trinity",,22,7,0,0,0,0,0,30
21/03/2015,"Kingsmead Community Center",,24,10,0,0,0,0,0,39
04/03/2015,"Cinema Palestrina, Milano",,5,5,0,0,0,0,0,24
03/03/2015,Roma,,4,2,0,0,0,0,0,15
01/03/2015,"Cinema Colonna, Lungarno Ferrucci 23 Firenze",,20,8,0,0,0,0,0,33
28/02/2015,"Spazio Yatta! Viale Pasubio 14, Milano",,5,5,0,0,0,0,0,24
17/02/2015,Holloway,,19,6,0,0,0,0,0,27
14/02/2015,Tooting,,29,9,0,0,0,0,0,36
07/02/2015,"Tunisie Vélorution Office",,14,5,0,0,0,0,0,24
01/02/2015,"Primo Restart Party Aosta",,23,9,0,0,0,0,0,36
24/01/2015,"Circolo ARCI Isolotto, Via Cesare Maccari, 104, 50142 Firenze FI",,25,9,0,0,0,0,0,36
24/01/2015,"The Redmond Centre, Manor House",,27,12,0,0,0,0,0,45
17/01/2015,"Maison de L'Image. Tunis",,18,5,0,0,0,0,0,24
14/01/2015,"Steeles Pub",,34,13,0,0,0,0,0,48
13/12/2014," Librarie La Passion du Libr' ere Tunis",,20,5,0,0,0,0,0,24
06/12/2014,Southampton,,6,4,0,0,0,0,0,21
06/12/2014,Tooting,,25,12,0,0,0,0,0,45
29/11/2014,"Via Martiri della Liberta', Turin",,0,1,0,0,0,0,0,12
29/11/2014,"Via dell’Agnolo, 1/D, 50122 Firenze",,20,6,0,0,0,0,0,27
27/11/2014,"Dragon Hall",,20,14,0,0,0,0,0,51
22/11/2014,"Arcola Theatre",,25,12,0,0,0,0,0,45
16/11/2014,"via cherubini, turin",,0,1,0,0,0,0,0,12
01/11/2014,Southampton,,7,3,0,0,0,0,0,18
18/10/2014,"Holy Trinity",,20,5,0,0,0,0,0,24
14/10/2014,Euston,,25,7,0,0,0,0,0,30
07/10/2014,"Pixel Trade Office",,6,2,0,0,0,0,0,15
05/10/2014,"c.so Umbria, turin",,0,1,0,0,0,0,0,12
05/10/2014,"Piazza Mario Rapisardi, 6, 50019 Sesto Fiorentino (FI)",,13,7,0,0,0,0,0,30
04/10/2014,Southampton,,5,4,0,0,0,0,0,21
27/09/2014,"Kentish Town Community Centre",,25,9,0,0,0,0,0,36
27/09/2014,"Chiesa Valdese di Milano, via Sforza 12/a Milano",,10,14,0,0,0,0,0,51
27/09/2014,"Alba, CN, Italia",,0,1,0,0,0,0,0,12
20/09/2014,"Morningside Community Centre",,24,12,0,0,0,0,0,45
13/09/2014,"ATAC Office (Association Tunisienne d'Action pour le Cinéma)",,8,3,0,0,0,0,0,18
09/09/2014,Tooting,,35,13,0,0,0,0,0,48
07/09/2014,"Cuneo, CN, Italia",,0,1,0,0,0,0,0,12
07/09/2014,"p.za della vittoria, turin",,0,1,0,0,0,0,0,12
26/08/2014,"Abbey Community Centre",,30,15,0,0,0,0,0,54
23/08/2014,"Murazzi, Turin",,0,1,0,0,0,0,0,12
09/08/2014,"Al Bawsala Office (NGO)  ",,5,2,0,0,0,0,0,15
29/07/2014,"Bra, CN, Italia",,0,1,0,0,0,0,0,12
19/07/2014,"Barolo, CN, Italia",,19,6,0,0,0,0,0,27
13/07/2014,"Via Giachino 30, Turin",,6,6,0,0,0,0,0,27
10/07/2014,"Dartmouth Arms",,30,9,0,0,0,0,0,36
09/07/2014,"Matera, PZ, italia",,7,2,0,0,0,0,0,15
08/07/2014,"Matera, PZ, italia",,5,2,0,0,0,0,0,15
07/07/2014,"Cuneo, CN, Italia",,0,1,0,0,0,0,0,12
28/06/2014,"London Fields",,32,19,0,0,0,0,0,66
25/06/2014,"LDN makerspace",,25,11,0,0,0,0,0,42
12/06/2014,"Steeles Pub",,40,14,0,0,0,0,0,51
07/06/2014,"Cogite Coworking Space",,6,3,0,0,0,0,0,18
25/05/2014,"LDN makerspace",,25,0,0,0,0,0,0,21
24/05/2014,"Savigliano, CN, Italia",,0,1,0,0,0,0,0,12
18/05/2014,"via Oddino Morgari 14, Torino",,10,4,0,0,0,0,0,21
10/05/2014,"Via dell’Agnolo, 1/D, 50122 Firenze",,8,8,0,0,0,0,0,33
10/05/2014,"El Teatro. Tunis",,18,5,0,0,0,0,0,24
06/05/2014,"Athlone Community Hall",,30,10,0,0,0,0,0,39
30/04/2014,"Southwyck House",,25,8,0,0,0,0,0,33
12/04/2014,"Abney Park",,20,7,0,0,0,0,0,30
12/04/2014,"Centre Culturel Rihet Lebled. Monfleury. Tunis",,13,5,0,0,0,0,0,24
04/04/2014,Southampton,,7,4,0,0,0,0,0,21
29/03/2014,"Via Marsuppini, 9, 50125 Firenze",,20,7,0,0,0,0,0,30
29/03/2014,"Kentish Town Community Centre",,25,0,0,0,0,0,0,21
08/03/2014,"Effra Social",,40,0,0,0,0,0,0,21
08/03/2014,"Café Culturel Whatever Saloon",,10,4,0,0,0,0,0,21
23/02/2014,"via Errico Giachino 30, Torino",,22,6,0,0,0,0,0,27
19/02/2014,"Kentish Town Community Centre",,40,0,0,0,0,0,0,21
08/02/2014,"Café Liber'thé. Tunis",,9,5,0,0,0,0,0,24
08/02/2014,"Alba, CN, Italia",,0,1,0,0,0,0,0,12
01/02/2014,"The Redmond Centre, Manor House",,23,8,0,0,0,0,0,33
29/01/2014,"Southwyck House",,30,0,0,0,0,0,0,21
25/01/2014,Castlehaven,,30,0,0,0,0,0,0,21
18/01/2014,"Centre des Arts Vivants de Radès",,10,4,0,0,0,0,0,21
15/12/2013,"Steeles Pub",,30,0,0,0,0,0,0,21
14/12/2013,"Ciné Mad'Art. Carthage Dermech",,12,4,0,0,0,0,0,21
07/12/2013,"Southwyck House",,25,0,0,0,0,0,0,21
24/11/2013,"Stecca degli artigiano Via G. De Castillia, 26, 20124 Milano MI",,25,9,0,0,0,0,0,36
16/11/2013,"Passing Clouds",,23,8,0,0,0,0,0,33
16/11/2013,"Bra, CN, Italia",,0,1,0,0,0,0,0,12
12/11/2013,"Heath St Church",,25,0,0,0,0,0,0,21
10/11/2013,"St Matthews",,25,0,0,0,0,0,0,21
19/10/2013,"Firebox Cafe",,30,0,0,0,0,0,0,21
26/09/2013,"Heath St Church",,25,0,0,0,0,0,0,21
14/09/2013,"Arcola Theatre",,25,0,0,0,0,0,0,21
18/08/2013,Hackerspace,,35,0,0,0,0,0,0,21
10/08/2013,"Makerfaire Manchester",,10,3,0,0,0,0,0,18
31/07/2013,"Belsize Library",,45,0,0,0,0,0,0,21
06/07/2013,,,20,0,0,0,0,0,0,21
19/06/2013,#Futuremaker,,15,4,0,0,0,0,0,21
08/06/2013,"Goldsmiths University",,7,3,0,0,0,0,0,18
08/06/2013,"Goodlife Centre",,73,3,0,0,0,0,0,18
04/06/2013,"Camden Town Shed",,7,3,0,0,0,0,0,18
19/05/2013,"Herne Hill Market",,10,3,0,0,0,0,0,18
01/05/2013,"3space Blackfriars",,10,3,0,0,0,0,0,18
27/04/2013,"Mini Makerfaire London",,16,3,0,0,0,0,0,18
25/04/2013,"London College of Communication",,16,3,0,0,0,0,0,18
06/04/2013,"Dartmouth Park ",,16,3,0,0,0,0,0,18
16/03/2013,Sutton,,7,3,0,0,0,0,0,18
07/03/2013,"Central Saint Martins",,16,3,0,0,0,0,0,18
05/03/2013,"Primrose Hill Community Centre",,16,3,0,0,0,0,0,18
10/02/2013,"Goodlife Centre",,16,3,0,0,0,0,0,18
02/02/2013,Brightsparks,,7,3,0,0,0,0,0,18
26/01/2013,"Good for Nothing",,10,3,0,0,0,0,0,18
23/01/2013,"Transition Town Brixton",,7,3,0,0,0,0,0,18
16/12/2012,"Sunshine Int'l Arts Cafe",,16,3,0,0,0,0,0,18
15/12/2012,"Belsize Library",,10,3,0,0,0,0,0,18
08/12/2012,"Willesden Green Library",,10,3,0,0,0,0,0,18
03/11/2012,,,16,3,0,0,0,0,0,18
20/10/2012,"Swiss Cottage Library",,16,3,0,0,0,0,0,18
18/10/2012,"Transition Town Brixton",,16,3,0,0,0,0,0,18
10/10/2012,"Willesden Green Library",,7,3,0,0,0,0,0,18
30/09/2012,"Goodlife Centre",,10,3,0,0,0,0,0,18
14/08/2012,"Belsize Library",,16,3,0,0,0,0,0,18
11/07/2012,"Belsize Library",,16,3,0,0,0,0,0,18
21/06/2012,"Hoxton Square, London",,7,3,0,0,0,0,0,18
12/06/2012,"Magdala Pub",,16,3,0,0,0,0,0,18
30/11/-0001,"Repair Café Wavre",,0,1,0,0,0,0,0,12
30/11/-0001,),,0,1,0,0,0,0,0,12
30/11/-0001,,,0,3,0,0,0,0,0,18
